customer_id,booking_id,pickup_date,pickup_time,pickup_location_name,pickup_latitude,pickup_longitude,dropoff_suburb,dropoff_latitude,dropoff_longitude,number_of_people,kids_under_5,count_kids_under_5,accessible_vehicle_required,special_requirements,booking_channel,payment_method,cab_company_name,cab_company_id,pickup_time_parsed,pickup_datetime
CUST100206,BK04180206,2026-04-18,10:35 PM,Cribb St Pickup Bay,-27.46817,153.00639,Indooroopilly,-27.5008,152.9733,5,0,0,0,None,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100207,BK04180207,2026-04-18,11:25 PM,Cribb St Pickup Bay,-27.46817,153.00639,Manly,-27.4536,153.1869,6,0,0,0,Booster seat requested,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100208,BK04180208,2026-04-18,09:35 PM,Cribb St Pickup Bay,-27.46817,153.00639,Kedron,-27.4025,153.0286,2,0,0,0,Extra luggage,App,Card,NightMove Cabs,CAB205,1900-01-01 21:35:00,2026-04-18 21:35:00
CUST100209,BK04180209,2026-04-18,09:30 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Forest Lake,-27.6253,152.9689,3,0,0,0,None,Web,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 21:30:00,2026-04-18 21:30:00
CUST100210,BK04180210,2026-04-18,10:40 PM,Park Rd Pickup Zone,-27.47197,153.0051,Eight Mile Plains,-27.581,153.1008,1,0,0,1,None,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100211,BK04180211,2026-04-18,09:50 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Hamilton,-27.438,153.0692,2,0,0,0,Wheelchair foldable,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100212,BK04180212,2026-04-18,09:50 PM,Caxton St Pickup Point,-27.4636,153.01159,Milton,-27.4707,153.0019,3,1,1,0,Quiet ride preferred,Web,Card,NightMove Cabs,CAB205,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100213,BK04180213,2026-04-18,10:15 PM,Milton Rd Pickup Bay,-27.46672,153.01109,St Lucia,-27.4966,153.006,1,0,0,0,Booster seat requested,Web,Card,BlueLine Cabs,CAB203,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100214,BK04180214,2026-04-18,10:00 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Bardon,-27.4619,152.9793,2,0,0,0,None,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100215,BK04180215,2026-04-18,11:25 PM,Cribb St Pickup Bay,-27.46817,153.00639,Teneriffe,-27.4528,153.0466,1,0,0,0,Wheelchair foldable,Web,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100216,BK04180216,2026-04-18,11:25 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Eagle Farm,-27.4337,153.0871,2,1,1,0,Booster seat requested,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100217,BK04180217,2026-04-18,11:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Kedron,-27.4025,153.0286,1,0,0,0,None,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100218,BK04180218,2026-04-18,11:45 PM,Given Tce Pickup Point,-27.4649,153.00591,Windsor,-27.4378,153.0287,4,0,0,0,None,Phone,Cash,CityLoop Taxi Service,CAB206,1900-01-01 23:45:00,2026-04-18 23:45:00
CUST100219,BK04180219,2026-04-18,11:25 PM,Park Rd Pickup Zone,-27.47197,153.0051,Indooroopilly,-27.5008,152.9733,2,0,0,0,Booster seat requested,App,Cash,EventLink Rides,CAB204,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100220,BK04180220,2026-04-18,09:45 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Mount Gravatt,-27.5346,153.0738,4,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 21:45:00,2026-04-18 21:45:00
CUST100221,BK04180221,2026-04-18,11:40 PM,Cribb St Pickup Bay,-27.46817,153.00639,Brisbane City,-27.4698,153.0251,4,0,0,0,None,App,Cash,NightMove Cabs,CAB205,1900-01-01 23:40:00,2026-04-18 23:40:00
CUST100222,BK04180222,2026-04-18,10:10 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Red Hill,-27.4527,153.0041,4,1,1,0,Booster seat requested,Event Kiosk,Cash,CityLoop Taxi Service,CAB206,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100223,BK04180223,2026-04-18,10:30 PM,Petrie Tce Pickup Point,-27.4657,153.0125,The Gap,-27.4413,152.9389,1,0,0,0,None,App,Card,NightMove Cabs,CAB205,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100224,BK04180224,2026-04-18,11:15 PM,Park Rd Pickup Zone,-27.47197,153.0051,Indooroopilly,-27.5008,152.9733,5,0,0,0,Extra luggage,App,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100225,BK04180225,2026-04-18,11:15 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Bardon,-27.4619,152.9793,2,0,0,0,Pram/Stroller,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100226,BK04180226,2026-04-18,10:35 PM,Park Rd Pickup Zone,-27.47197,153.0051,Manly,-27.4536,153.1869,2,0,0,0,None,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100227,BK04180227,2026-04-18,10:15 PM,Park Rd Pickup Zone,-27.47197,153.0051,Cleveland,-27.5274,153.2643,2,0,0,0,None,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100228,BK04180228,2026-04-18,09:20 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Moorooka,-27.5342,153.0247,2,1,1,0,Wheelchair foldable,Web,Cash,NightMove Cabs,CAB205,1900-01-01 21:20:00,2026-04-18 21:20:00
CUST100229,BK04180229,2026-04-18,11:55 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Kelvin Grove,-27.4518,153.0132,3,0,0,0,None,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 23:55:00,2026-04-18 23:55:00
CUST100230,BK04180230,2026-04-18,11:30 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Morningside,-27.4671,153.0782,2,0,0,0,Pram/Stroller,App,Digital Wallet,EventLink Rides,CAB204,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100231,BK04180231,2026-04-18,11:05 PM,Cribb St Pickup Bay,-27.46817,153.00639,Cleveland,-27.5274,153.2643,3,0,0,0,Booster seat requested,Event Kiosk,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100232,BK04180232,2026-04-18,09:35 PM,Park Rd Pickup Zone,-27.47197,153.0051,Morningside,-27.4671,153.0782,2,0,0,0,Pram/Stroller,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 21:35:00,2026-04-18 21:35:00
CUST100233,BK04180233,2026-04-18,10:15 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Forest Lake,-27.6253,152.9689,2,0,0,0,Pram/Stroller,App,Card,NightMove Cabs,CAB205,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100234,BK04180234,2026-04-18,11:05 PM,Caxton St Pickup Point,-27.4636,153.01159,Nundah,-27.4031,153.0606,2,0,0,0,Quiet ride preferred,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100235,BK04180235,2026-04-18,10:15 PM,Given Tce Pickup Point,-27.4649,153.00591,Yeronga,-27.5173,153.0166,3,0,0,0,None,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100236,BK04180236,2026-04-18,10:35 PM,Park Rd Pickup Zone,-27.47197,153.0051,Sunnybank,-27.5768,153.0567,4,0,0,0,Booster seat requested,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100237,BK04180237,2026-04-18,10:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Carindale,-27.5032,153.1024,2,1,1,0,Extra luggage,App,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100238,BK04180238,2026-04-18,11:20 PM,Cribb St Pickup Bay,-27.46817,153.00639,Eagle Farm,-27.4337,153.0871,5,0,0,1,None,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100239,BK04180239,2026-04-18,10:45 PM,Caxton St Pickup Point,-27.4636,153.01159,Windsor,-27.4378,153.0287,3,0,0,0,Extra luggage,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100240,BK04180240,2026-04-18,11:00 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Forest Lake,-27.6253,152.9689,3,1,1,0,None,Phone,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100241,BK04180241,2026-04-18,10:45 PM,Park Rd Pickup Zone,-27.47197,153.0051,Ascot,-27.4317,153.0659,4,0,0,0,None,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100242,BK04180242,2026-04-18,11:45 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Albion,-27.4315,153.0422,2,1,1,0,Booster seat requested,Web,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:45:00,2026-04-18 23:45:00
CUST100243,BK04180243,2026-04-18,10:30 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Kedron,-27.4025,153.0286,2,0,0,0,None,Web,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100244,BK04180244,2026-04-18,09:50 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Eagle Farm,-27.4337,153.0871,2,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100245,BK04180245,2026-04-18,11:00 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,New Farm,-27.4679,153.0469,2,0,0,0,Booster seat requested,Event Kiosk,Card,BlueLine Cabs,CAB203,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100246,BK04180246,2026-04-18,10:20 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Indooroopilly,-27.5008,152.9733,1,0,0,1,Pram/Stroller,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100247,BK04180247,2026-04-18,10:00 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,St Lucia,-27.4966,153.006,4,1,1,0,Booster seat requested,App,Card,EventLink Rides,CAB204,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100248,BK04180248,2026-04-18,10:00 PM,Milton Rd Pickup Bay,-27.46672,153.01109,St Lucia,-27.4966,153.006,2,0,0,0,None,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100249,BK04180249,2026-04-18,09:50 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Cleveland,-27.5274,153.2643,3,0,0,0,None,App,Cash,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100250,BK04180250,2026-04-18,09:55 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Eagle Farm,-27.4337,153.0871,4,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100251,BK04180251,2026-04-18,10:30 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Hamilton,-27.438,153.0692,2,0,0,0,None,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100252,BK04180252,2026-04-18,10:30 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Yeronga,-27.5173,153.0166,3,0,0,0,Quiet ride preferred,Event Kiosk,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100253,BK04180253,2026-04-18,10:30 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Brisbane City,-27.4698,153.0251,2,0,0,0,Quiet ride preferred,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100254,BK04180254,2026-04-18,09:30 PM,Park Rd Pickup Zone,-27.47197,153.0051,Bulimba,-27.4516,153.0578,4,0,0,0,None,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:30:00,2026-04-18 21:30:00
CUST100255,BK04180255,2026-04-18,10:25 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Eagle Farm,-27.4337,153.0871,3,0,0,0,Extra luggage,Event Kiosk,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100256,BK04180256,2026-04-18,10:00 PM,Cribb St Pickup Bay,-27.46817,153.00639,Yeronga,-27.5173,153.0166,4,0,0,0,Extra luggage,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100257,BK04180257,2026-04-18,11:50 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Ascot,-27.4317,153.0659,1,0,0,0,None,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:50:00,2026-04-18 23:50:00
CUST100258,BK04180258,2026-04-18,10:05 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Red Hill,-27.4527,153.0041,1,0,0,0,Pram/Stroller,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100259,BK04180259,2026-04-18,10:10 PM,Caxton St Pickup Point,-27.4636,153.01159,Brisbane City,-27.4698,153.0251,3,0,0,0,None,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100260,BK04180260,2026-04-18,11:05 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Red Hill,-27.4527,153.0041,2,0,0,0,Quiet ride preferred,App,Card,EventLink Rides,CAB204,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100261,BK04180261,2026-04-18,10:25 PM,Park Rd Pickup Zone,-27.47197,153.0051,St Lucia,-27.4966,153.006,1,0,0,0,None,Web,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100262,BK04180262,2026-04-18,09:55 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Newstead,-27.4432,153.0417,1,0,0,0,Extra luggage,Phone,Cash,BlueLine Cabs,CAB203,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100263,BK04180263,2026-04-18,11:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Auchenflower,-27.4747,152.9926,3,0,0,0,None,Web,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100264,BK04180264,2026-04-18,11:00 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Milton,-27.4707,153.0019,3,0,0,0,None,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100265,BK04180265,2026-04-18,09:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,New Farm,-27.4679,153.0469,2,0,0,0,Extra luggage,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 21:05:00,2026-04-18 21:05:00
CUST100266,BK04180266,2026-04-18,10:30 PM,Given Tce Pickup Point,-27.4649,153.00591,Eagle Farm,-27.4337,153.0871,5,0,0,0,Wheelchair foldable,Web,Card,BlueLine Cabs,CAB203,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100267,BK04180267,2026-04-18,11:00 PM,Caxton St Pickup Point,-27.4636,153.01159,Indooroopilly,-27.5008,152.9733,1,0,0,0,None,Web,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100268,BK04180268,2026-04-18,11:55 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Hamilton,-27.438,153.0692,3,0,0,0,None,Web,Cash,EventLink Rides,CAB204,1900-01-01 23:55:00,2026-04-18 23:55:00
CUST100269,BK04180269,2026-04-18,11:10 PM,Park Rd Pickup Zone,-27.47197,153.0051,Carindale,-27.5032,153.1024,2,0,0,0,Wheelchair foldable,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100270,BK04180270,2026-04-18,10:30 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Eight Mile Plains,-27.581,153.1008,1,0,0,0,Booster seat requested,Event Kiosk,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100271,BK04180271,2026-04-18,09:25 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Woolloongabba,-27.4902,153.0344,5,0,0,0,Pram/Stroller,Event Kiosk,Cash,RiverCity Taxi Network,CAB202,1900-01-01 21:25:00,2026-04-18 21:25:00
CUST100272,BK04180272,2026-04-18,09:45 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Forest Lake,-27.6253,152.9689,3,0,0,0,None,Event Kiosk,Card,NightMove Cabs,CAB205,1900-01-01 21:45:00,2026-04-18 21:45:00
CUST100273,BK04180273,2026-04-18,11:30 PM,Park Rd Pickup Zone,-27.47197,153.0051,Annerley,-27.5128,153.0311,4,0,0,0,Wheelchair foldable,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100274,BK04180274,2026-04-18,09:35 PM,Given Tce Pickup Point,-27.4649,153.00591,West End,-27.4816,153.0096,1,0,0,0,Pram/Stroller,Phone,Cash,EventLink Rides,CAB204,1900-01-01 21:35:00,2026-04-18 21:35:00
CUST100275,BK04180275,2026-04-18,11:20 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Kelvin Grove,-27.4518,153.0132,2,0,0,0,Extra luggage,Web,Card,NightMove Cabs,CAB205,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100276,BK04180276,2026-04-18,11:15 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,South Brisbane,-27.4806,153.0207,3,0,0,0,Booster seat requested,Event Kiosk,Card,NightMove Cabs,CAB205,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100277,BK04180277,2026-04-18,09:50 PM,Cribb St Pickup Bay,-27.46817,153.00639,Woolloongabba,-27.4902,153.0344,3,0,0,0,None,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100278,BK04180278,2026-04-18,11:05 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Eight Mile Plains,-27.581,153.1008,2,0,0,0,None,Phone,Card,EventLink Rides,CAB204,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100279,BK04180279,2026-04-18,09:55 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Sunnybank,-27.5768,153.0567,4,0,0,0,Pram/Stroller,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100280,BK04180280,2026-04-18,11:15 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Morningside,-27.4671,153.0782,5,0,0,0,Booster seat requested,Web,Cash,EventLink Rides,CAB204,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100281,BK04180281,2026-04-18,10:05 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Morningside,-27.4671,153.0782,3,0,0,1,Pram/Stroller,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100282,BK04180282,2026-04-18,10:45 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Auchenflower,-27.4747,152.9926,2,0,0,0,Booster seat requested,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100283,BK04180283,2026-04-18,09:25 PM,Cribb St Pickup Bay,-27.46817,153.00639,Hamilton,-27.438,153.0692,1,0,0,0,Extra luggage,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:25:00,2026-04-18 21:25:00
CUST100284,BK04180284,2026-04-18,10:15 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Mount Gravatt,-27.5346,153.0738,1,0,0,0,Booster seat requested,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100285,BK04180285,2026-04-18,11:10 PM,Cribb St Pickup Bay,-27.46817,153.00639,Red Hill,-27.4527,153.0041,2,1,1,0,Wheelchair foldable,App,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100286,BK04180286,2026-04-18,10:35 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Fairfield,-27.5076,153.0247,2,0,0,0,Wheelchair foldable,Phone,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100287,BK04180287,2026-04-18,10:35 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Woolloongabba,-27.4902,153.0344,1,0,0,0,None,Phone,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100288,BK04180288,2026-04-18,10:20 PM,Petrie Tce Pickup Point,-27.4657,153.0125,West End,-27.4816,153.0096,2,0,0,0,None,Web,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100289,BK04180289,2026-04-18,10:25 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Paddington,-27.4595,152.9989,1,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100290,BK04180290,2026-04-18,11:10 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,New Farm,-27.4679,153.0469,2,0,0,0,None,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100291,BK04180291,2026-04-18,10:10 PM,Park Rd Pickup Zone,-27.47197,153.0051,Taringa,-27.4912,152.9805,3,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100292,BK04180292,2026-04-18,09:25 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Eagle Farm,-27.4337,153.0871,1,0,0,0,Wheelchair foldable,App,Cash,EventLink Rides,CAB204,1900-01-01 21:25:00,2026-04-18 21:25:00
CUST100293,BK04180293,2026-04-18,11:25 PM,Given Tce Pickup Point,-27.4649,153.00591,Hamilton,-27.438,153.0692,2,0,0,0,Pram/Stroller,Phone,Cash,CityLoop Taxi Service,CAB206,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100294,BK04180294,2026-04-18,11:20 PM,Caxton St Pickup Point,-27.4636,153.01159,Fortitude Valley,-27.4574,153.0348,2,0,0,0,Extra luggage,App,Card,Metro Cabs Brisbane,CAB201,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100295,BK04180295,2026-04-18,09:45 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Auchenflower,-27.4747,152.9926,3,1,1,0,Booster seat requested,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:45:00,2026-04-18 21:45:00
CUST100296,BK04180296,2026-04-18,10:00 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Toowong,-27.4852,152.9923,2,0,0,0,Quiet ride preferred,Event Kiosk,Cash,BlueLine Cabs,CAB203,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100297,BK04180297,2026-04-18,11:00 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Albion,-27.4315,153.0422,3,0,0,0,None,Phone,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100298,BK04180298,2026-04-18,11:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Fairfield,-27.5076,153.0247,3,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100299,BK04180299,2026-04-18,10:25 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Fortitude Valley,-27.4574,153.0348,3,0,0,0,None,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100300,BK04180300,2026-04-18,11:10 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Forest Lake,-27.6253,152.9689,1,0,0,0,None,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100301,BK04180301,2026-04-18,10:45 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Coorparoo,-27.4935,153.0589,2,0,0,0,Extra luggage,App,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100302,BK04180302,2026-04-18,10:50 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Ascot,-27.4317,153.0659,4,0,0,0,Booster seat requested,App,Card,EventLink Rides,CAB204,1900-01-01 22:50:00,2026-04-18 22:50:00
CUST100303,BK04180303,2026-04-18,10:10 PM,Park Rd Pickup Zone,-27.47197,153.0051,Windsor,-27.4378,153.0287,4,0,0,0,Pram/Stroller,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100304,BK04180304,2026-04-18,11:30 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Moorooka,-27.5342,153.0247,2,0,0,1,None,Web,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100305,BK04180305,2026-04-18,11:25 PM,Caxton St Pickup Point,-27.4636,153.01159,Greenslopes,-27.509,153.0499,2,1,1,0,Wheelchair foldable,Phone,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100306,BK04180306,2026-04-18,09:50 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Nundah,-27.4031,153.0606,6,0,0,0,Booster seat requested,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100307,BK04180307,2026-04-18,10:15 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Nundah,-27.4031,153.0606,1,0,0,0,None,Web,Cash,CityLoop Taxi Service,CAB206,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100308,BK04180308,2026-04-18,10:50 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Hawthorne,-27.4623,153.0587,5,0,0,0,Extra luggage,Event Kiosk,Card,BlueLine Cabs,CAB203,1900-01-01 22:50:00,2026-04-18 22:50:00
